,congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
13870,105,house,T000188,William,M.,Thomas,,1941-12-06,CA,R,Yes,1997-01-07,55.1
13871,105,house,C000994,Randall,H.,Cunningham,,1941-12-08,CA,R,Yes,1997-01-07,55.1
13872,105,house,F000392,Jonas,,Frost,III,1942-01-01,TX,D,Yes,1997-01-07,55.0
13873,105,house,H000323,J.,Dennis,Hastert,,1942-01-02,IL,R,Yes,1997-01-07,55.0
13874,105,house,H000074,Tony,P.,Hall,,1942-01-16,OH,D,Yes,1997-01-07,55.0
13875,105,house,M000795,David,,Minge,,1942-03-19,MN,D,Yes,1997-01-07,54.8
13876,105,house,H000621,Earl,F.,Hilliard,,1942-04-09,AL,D,Yes,1997-01-07,54.7
13877,105,house,M000720,Dan,,Miller,,1942-05-30,FL,R,Yes,1997-01-07,54.6
13878,105,house,K000306,James,T.,Kolbe,,1942-06-28,AZ,R,Yes,1997-01-07,54.5
13879,105,house,D000168,Nathan,,Deal,,1942-08-25,GA,R,Yes,1997-01-07,54.4
13880,105,house,B000420,Robert,Marion,Berry,,1942-08-27,AR,D,No,1997-01-07,54.4
13881,105,house,F000116,Bob,,Filner,,1942-09-04,CA,D,Yes,1997-01-07,54.3
13882,105,house,L000321,John,,Linder,,1942-09-09,GA,R,Yes,1997-01-07,54.3
13883,105,house,F000053,Victor,Herbert,Fazio,Jr.,1942-10-11,CA,D,Yes,1997-01-07,54.2
13884,105,house,L000169,James,A.,Leach,,1942-10-15,IA,R,Yes,1997-01-07,54.2
13885,105,house,S000749,John,McKee,Spratt,Jr.,1942-11-01,SC,D,Yes,1997-01-07,54.2
13886,105,house,A000022,Gary,L.,Ackerman,,1942-11-19,NY,D,Yes,1997-01-07,54.1
13887,105,house,E000215,Anna,G.,Eshoo,,1942-12-13,CA,D,Yes,1997-01-07,54.1
13888,105,house,F000328,Tillie,K.,Fowler,,1942-12-23,FL,R,Yes,1997-01-07,54.0
13889,105,house,G000377,Kay,,Granger,,1943-01-18,TX,R,No,1997-01-07,54.0
13890,105,house,S000097,H.,James,Saxton,,1943-01-22,NJ,R,Yes,1997-01-07,54.0
13891,105,house,M000689,John,L.,Mica,,1943-01-27,FL,R,Yes,1997-01-07,53.9
13892,105,house,J000255,Walter,B.,Jones,Jr.,1943-02-10,NC,R,Yes,1997-01-07,53.9
13893,105,house,S000462,David,Evans,Skaggs,,1943-02-22,CO,D,Yes,1997-01-07,53.9
13894,105,house,D000216,Rosa,L.,DeLauro,,1943-03-02,CT,D,Yes,1997-01-07,53.9
13895,105,house,L000371,Robert,Linligthgow,Livingston,Jr.,1943-04-30,LA,R,Yes,1997-01-07,53.7
13896,105,house,M000844,Alan,B.,Mollohan,,1943-05-14,WV,D,Yes,1997-01-07,53.7
13897,105,house,W000413,Ed,,Whitfield,,1943-05-25,KY,R,Yes,1997-01-07,53.6
13898,105,house,T000058,William,J.,Tauzin,,1943-06-14,LA,R,Yes,1997-01-07,53.6
13899,105,house,S000244,F.,James,Sensenbrenner,Jr.,1943-06-14,WI,R,Yes,1997-01-07,53.6
13900,105,house,G000225,Newton,Leroy,Gingrich,,1943-06-17,GA,R,Yes,1997-01-07,53.6
13901,105,house,P000099,Ed,,Pastor,,1943-06-28,AZ,D,Yes,1997-01-07,53.5
13902,105,house,C000503,Robert,,Clement,,1943-09-23,TN,D,Yes,1997-01-07,53.3
13903,105,house,J000149,Jay,W.,Johnson,,1943-09-30,WI,D,No,1997-01-07,53.3
13904,105,house,C000141,Benjamin,L.,Cardin,,1943-10-05,MD,D,Yes,1997-01-07,53.3
13905,105,house,S000248,José,E.,Serrano,,1943-10-24,NY,D,Yes,1997-01-07,53.2
13906,105,house,C000286,Saxby,,Chambliss,,1943-11-10,GA,R,Yes,1997-01-07,53.2
13907,105,house,K000259,Gerald,D.,Kleczka,,1943-11-26,WI,D,Yes,1997-01-07,53.1
13908,105,house,M000309,Carolyn,,McCarthy,,1944-01-05,NY,D,No,1997-01-07,53.0
13909,105,house,O000163,Michael,G.,Oxley,,1944-02-11,OH,R,Yes,1997-01-07,52.9
13910,105,house,G000021,Elton,W.,Gallegly,,1944-03-07,CA,R,Yes,1997-01-07,52.8
13911,105,house,M001138,Donald,A.,Manzullo,,1944-03-24,IL,R,Yes,1997-01-07,52.8
13912,105,house,K000210,Peter,T.,King,,1944-04-05,NY,R,Yes,1997-01-07,52.8
13913,105,house,P000258,Collin,Clark,Peterson,,1944-06-29,MN,D,Yes,1997-01-07,52.5
13914,105,house,M000350,Bill,,McCollum,,1944-07-12,FL,R,Yes,1997-01-07,52.5
13915,105,house,T000038,John,S.,Tanner,,1944-09-22,TN,D,Yes,1997-01-07,52.3
13916,105,house,R000258,Bob,,Riley,,1944-10-03,AL,R,No,1997-01-07,52.3
13917,105,house,N000051,George,R.,Nethercutt,Jr.,1944-10-07,WA,R,Yes,1997-01-07,52.3
13918,105,house,C000640,Michael,Allen,Collins,,1944-10-15,GA,R,Yes,1997-01-07,52.2
13919,105,house,R000170,Silvestre,,Reyes,,1944-11-10,TX,D,No,1997-01-07,52.2
13920,105,house,G000152,James,A.,Gibbons,,1944-12-16,NV,R,No,1997-01-07,52.1
13921,105,house,F000184,Floyd,Harold,Flake,,1945-01-30,NY,D,Yes,1997-01-07,51.9
13922,105,house,L000043,Nicholas,V.,Lampson,,1945-02-14,TX,D,No,1997-01-07,51.9
13923,105,house,C000653,Larry,,Combest,,1945-03-20,TX,R,Yes,1997-01-07,51.8
13924,105,house,B001227,Robert,A.,Brady,,1945-04-07,PA,D,No,1997-01-07,51.8
13925,105,house,A000357,Thomas,H.,Allen,,1945-04-16,ME,D,No,1997-01-07,51.7
13926,105,house,M000933,James,P.,Moran,Jr.,1945-05-16,VA,D,Yes,1997-01-07,51.6
13927,105,house,M000725,George,,Miller,,1945-05-17,CA,D,Yes,1997-01-07,51.6
13928,105,house,H000528,Walter,,Herger,,1945-05-20,CA,R,Yes,1997-01-07,51.6
13929,105,house,B000716,Allen,,Boyd,Jr.,1945-06-06,FL,D,No,1997-01-07,51.6
13930,105,house,B000619,David,E.,Bonior,,1945-06-06,MI,D,Yes,1997-01-07,51.6
13931,105,house,K000180,Carolyn,Cheeks,Kilpatrick,,1945-06-25,MI,D,No,1997-01-07,51.5
13932,105,house,L000521,William,,Luther,,1945-06-27,MN,D,Yes,1997-01-07,51.5
13933,105,house,H000213,Jane,,Harman,,1945-06-28,CA,D,Yes,1997-01-07,51.5
13934,105,house,S000094,Thomas,C.,Sawyer,,1945-08-15,OH,D,Yes,1997-01-07,51.4
13935,105,house,W000207,Melvin,L.,Watt,,1945-08-26,NC,D,Yes,1997-01-07,51.4
13936,105,house,T000113,Frank,Mariano,Tejeda,,1945-10-02,TX,D,Yes,1997-01-07,51.3
13937,105,house,S001144,Christopher,H.,Shays,,1945-10-18,CT,R,Yes,1997-01-07,51.2
13938,105,house,P000452,Glenn,,Poshard,,1945-10-30,IL,D,Yes,1997-01-07,51.2
13939,105,house,L000552,Ray,H.,LaHood,,1945-12-06,IL,R,Yes,1997-01-07,51.1
13940,105,house,T000424,James,,Turner,,1946-02-06,TX,D,No,1997-01-07,50.9
13941,105,house,M000087,Carolyn,B.,Maloney,,1946-02-19,NY,D,Yes,1997-01-07,50.9
13942,105,house,G000180,Wayne,T.,Gilchrest,,1946-04-15,MD,R,Yes,1997-01-07,50.7
13943,105,house,F000372,Rodney,P.,Frelinghuysen,,1946-04-29,NJ,R,Yes,1997-01-07,50.7
13944,105,house,R000033,James,M.,Ramstad,,1946-05-06,MN,R,Yes,1997-01-07,50.7
13945,105,house,C000722,Merrill,,Cook,,1946-05-06,UT,R,No,1997-01-07,50.7
13946,105,house,L000554,Frank,A.,LoBiondo,,1946-05-12,NJ,R,Yes,1997-01-07,50.7
13947,105,house,K000009,Marcy,,Kaptur,,1946-06-17,OH,D,Yes,1997-01-07,50.6
13948,105,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,Yes,1997-01-07,50.5
13949,105,house,L000551,Barbara,,Lee,,1946-07-16,CA,D,No,1997-01-07,50.5
13950,105,house,B000657,Frederick,C.,Boucher,,1946-08-01,VA,D,Yes,1997-01-07,50.4
13951,105,house,L000293,Ron,,Lewis,,1946-09-14,KY,R,Yes,1997-01-07,50.3
13952,105,house,D000399,Lloyd,A.,Doggett,,1946-10-06,TX,D,Yes,1997-01-07,50.3
13953,105,house,K000336,Dennis,J.,Kucinich,,1946-10-08,OH,D,No,1997-01-07,50.3
13954,105,house,G000280,Virgil,H.,Goode,Jr.,1946-10-17,VA,D,No,1997-01-07,50.2
13955,105,house,B000911,Corrine,,Brown,,1946-11-11,FL,D,Yes,1997-01-07,50.2
13956,105,house,R000515,Bobby,L.,Rush,,1946-11-23,IL,D,Yes,1997-01-07,50.1
13957,105,house,C000962,Barbara,L.,Cubin,,1946-11-30,WY,R,Yes,1997-01-07,50.1
13958,105,house,R000568,Ciro,D.,Rodriguez,,1946-12-09,TX,D,No,1997-01-07,50.1
13959,105,house,H000605,Rick,,Hill,,1946-12-30,MT,R,No,1997-01-07,50.0
13960,105,house,B000490,Sanford,D.,Bishop,Jr.,1947-02-04,GA,D,Yes,1997-01-07,49.9
13961,105,house,E000179,Eliot,L.,Engel,,1947-02-18,NY,D,Yes,1997-01-07,49.9
13962,105,house,J000070,William,J.,Jefferson,,1947-03-14,LA,D,Yes,1997-01-07,49.8
13963,105,house,M000316,Karen,,McCarthy,,1947-03-18,MO,D,Yes,1997-01-07,49.8
13964,105,house,S000125,Steven,Harvey,Schiff,,1947-03-18,NM,R,Yes,1997-01-07,49.8
13965,105,house,D000217,Thomas,Dale,DeLay,,1947-04-08,TX,R,Yes,1997-01-07,49.8
13966,105,house,F000332,Jon,D.,Fox,,1947-04-22,PA,R,Yes,1997-01-07,49.7
13967,105,house,R000566,Jim,R.,Ryun,,1947-04-29,KS,R,Yes,1997-01-07,49.7
13968,105,house,S000185,Robert,C.,Scott,,1947-04-30,VA,D,Yes,1997-01-07,49.7
13969,105,house,D000191,Peter,A.,DeFazio,,1947-05-27,OR,D,Yes,1997-01-07,49.6
13970,105,house,N000002,Jerrold,L.,Nadler,,1947-06-13,NY,D,Yes,1997-01-07,49.6
13971,105,house,W000099,James,T.,Walsh,,1947-06-19,NY,R,Yes,1997-01-07,49.6
13972,105,house,R000409,Dana,T.,Rohrabacher,,1947-06-21,CA,R,Yes,1997-01-07,49.5
13973,105,house,D000533,John,J.,Duncan,Jr.,1947-07-21,TN,R,Yes,1997-01-07,49.5
13974,105,house,W000268,W.,Curtis,Weldon,,1947-07-22,PA,R,Yes,1997-01-07,49.5
13975,105,house,C000868,Robert,E.,Cramer,Jr.,1947-08-22,AL,D,Yes,1997-01-07,49.4
13976,105,house,M000590,Michael,R.,McNulty,,1947-09-16,NY,D,Yes,1997-01-07,49.3
13977,105,house,S000672,Victor,F.,Snyder,,1947-09-27,AR,D,No,1997-01-07,49.3
13978,105,house,G000410,Gene,Eugene,Green,,1947-10-17,TX,D,Yes,1997-01-07,49.2
13979,105,house,R000229,William,Blaine,Richardson,,1947-11-15,NM,D,Yes,1997-01-07,49.1
13980,105,house,S000583,Lamar,S.,Smith,,1947-11-19,TX,R,Yes,1997-01-07,49.1
13981,105,house,L000397,Zoe,,Lofgren,,1947-12-21,CA,D,Yes,1997-01-07,49.0
13982,105,house,B000013,Spencer,Thomas,Bachus,III,1947-12-28,AL,R,Yes,1997-01-07,49.0
13983,105,house,W000654,Robert,E.,Wise,Jr.,1948-01-06,WV,D,Yes,1997-01-07,49.0
13984,105,house,N000143,Anne,Meagher,Northup,,1948-01-22,KY,R,No,1997-01-07,49.0
13985,105,house,T000193,Bennie,G.,Thompson,,1948-01-28,MS,D,Yes,1997-01-07,48.9
13986,105,house,C000560,Thomas,A.,Coburn,,1948-03-14,OK,R,Yes,1997-01-07,48.8
13987,105,house,C000670,Gary,,Condit,,1948-04-21,CA,D,Yes,1997-01-07,48.7
13988,105,house,W000315,Robert,A.,Weygand,,1948-05-10,RI,D,No,1997-01-07,48.7
13989,105,house,G000120,Sam,,Gejdenson,,1948-05-20,CT,D,Yes,1997-01-07,48.6
13990,105,house,B000072,Richard,Hugh,Baker,,1948-05-22,LA,R,Yes,1997-01-07,48.6
13991,105,house,H000981,Duncan,L.,Hunter,,1948-05-31,CA,R,Yes,1997-01-07,48.6
13992,105,house,L000111,Tom,P.,Latham,,1948-07-14,IA,R,Yes,1997-01-07,48.5
13993,105,house,B000574,Earl,,Blumenauer,,1948-08-16,OR,D,Yes,1997-01-07,48.4
13994,105,house,B000996,Ed,,Bryant,,1948-09-07,TN,R,Yes,1997-01-07,48.3
13995,105,house,M000090,James,,Maloney,,1948-09-17,CT,D,No,1997-01-07,48.3
13996,105,house,M000472,John,M.,McHugh,,1948-09-29,NY,R,Yes,1997-01-07,48.3
13997,105,house,B000644,Robert,A.,Borski,,1948-10-20,PA,D,Yes,1997-01-07,48.2
13998,105,house,B000169,Bob,,Barr,,1948-11-05,GA,R,Yes,1997-01-07,48.2
13999,105,house,D000136,Thomas,M.,Davis,III,1949-01-05,VA,R,Yes,1997-01-07,48.0
14000,105,house,G000309,Barton,Jennings,Gordon,,1949-01-24,TN,D,Yes,1997-01-07,48.0
14001,105,house,N000015,Richard,E.,Neal,,1949-02-14,MA,D,Yes,1997-01-07,47.9
14002,105,house,G000041,Greg,,Ganske,,1949-03-31,IA,R,Yes,1997-01-07,47.8
14003,105,house,R000011,Nick,J.,Rahall,II,1949-05-20,WV,D,Yes,1997-01-07,47.6
14004,105,house,V000108,Peter,J.,Visclosky,,1949-08-13,IN,D,Yes,1997-01-07,47.4
14005,105,house,B000213,Joe,Linus,Barton,,1949-09-15,TX,R,Yes,1997-01-07,47.3
14006,105,house,S000662,Vincent,K.,Snowbarger,,1949-09-16,KS,R,No,1997-01-07,47.3
14007,105,house,M000388,James,O.,McCrery,III,1949-09-18,LA,R,Yes,1997-01-07,47.3
14008,105,house,C000794,Jerry,F.,Costello,,1949-09-25,IL,D,Yes,1997-01-07,47.3
14009,105,house,S000275,John,B.,Shadegg,,1949-10-22,AZ,R,Yes,1997-01-07,47.2
14010,105,house,P000066,Michael,,Parker,,1949-10-31,MS,R,Yes,1997-01-07,47.2
14011,105,house,B000589,John,A.,Boehner,,1949-11-17,OH,R,Yes,1997-01-07,47.1
14012,105,house,B000575,Roy,,Blunt,,1950-01-10,MO,R,No,1997-01-07,47.0
14013,105,house,J000032,Sheila,,Jackson Lee,,1950-01-12,TX,D,Yes,1997-01-07,47.0
14014,105,house,I000047,Ernest,J.,Istook,Jr.,1950-02-11,OK,R,Yes,1997-01-07,46.9
14015,105,house,S000770,Debbie,Ann,Stabenow,,1950-04-29,MI,D,No,1997-01-07,46.7
14016,105,house,S000587,Linda,,Smith,,1950-07-16,WA,R,Yes,1997-01-07,46.5
14017,105,house,S001143,Mark,Edward,Souder,,1950-07-18,IN,R,Yes,1997-01-07,46.5
14018,105,house,M000466,Paul,F.,McHale,Jr.,1950-07-26,PA,D,Yes,1997-01-07,46.5
14019,105,house,R000252,Frank,D.,Riggs,,1950-09-05,CA,R,Yes,1997-01-07,46.3
14020,105,house,E000172,Jo Ann,H.,Emerson,,1950-09-16,MO,R,No,1997-01-07,46.3
14021,105,house,C000116,Christopher,B.,Cannon,,1950-10-20,UT,R,No,1997-01-07,46.2
14022,105,house,D000429,John,T.,Doolittle,,1950-10-30,CA,R,Yes,1997-01-07,46.2
14023,105,house,S000148,Charles,E.,Schumer,,1950-11-23,NY,D,Yes,1997-01-07,46.1
14024,105,house,H001014,Asa,,Hutchinson,,1950-12-03,AR,R,No,1997-01-07,46.1
14025,105,house,T000253,Karen,,Thurman,,1951-01-12,FL,D,Yes,1997-01-07,46.0
14026,105,house,C000984,Elijah,E.,Cummings,,1951-01-18,MD,D,Yes,1997-01-07,46.0
14027,105,house,B000461,Brian,P.,Bilbray,,1951-01-28,CA,R,Yes,1997-01-07,45.9
14028,105,house,G000536,Gilbert,W.,Gutknecht,,1951-03-20,MN,R,Yes,1997-01-07,45.8
14029,105,house,Q000016,Jack,,Quinn,,1951-04-13,NY,R,Yes,1997-01-07,45.7
14030,105,house,G000439,James,C.,Greenwood,,1951-05-04,PA,R,Yes,1997-01-07,45.7
14031,105,house,C000880,Michael,D.,Crapo,,1951-05-20,ID,R,Yes,1997-01-07,45.6
14032,105,house,P000171,Edward,A.,Pease,,1951-05-22,IN,R,No,1997-01-07,45.6
14033,105,house,T000260,Todd,,Tiahrt,,1951-06-15,KS,R,Yes,1997-01-07,45.6
14034,105,house,W000437,Roger,F.,Wicker,,1951-07-05,MS,R,Yes,1997-01-07,45.5
14035,105,house,P000555,Deborah,D.,Pryce,,1951-07-29,OH,R,Yes,1997-01-07,45.4
14036,105,house,E000250,Lane,A.,Evans,,1951-08-04,IL,D,Yes,1997-01-07,45.4
14037,105,house,W000784,Albert,Russell,Wynn,,1951-09-10,MD,D,Yes,1997-01-07,45.3
14038,105,house,T000266,John,F.,Tierney,,1951-09-18,MA,D,No,1997-01-07,45.3
14039,105,house,F000349,Bob,,Franks,,1951-09-21,NJ,R,Yes,1997-01-07,45.3
14040,105,house,K000270,Ron,,Klink,,1951-09-23,PA,D,Yes,1997-01-07,45.3
14041,105,house,R000487,Edward,R.,Royce,,1951-10-12,CA,R,Yes,1997-01-07,45.2
14042,105,house,P000034,Frank,J.,Pallone,Jr.,1951-10-30,NJ,D,Yes,1997-01-07,45.2
14043,105,house,T000057,Ellen,O.,Tauscher,,1951-11-15,CA,D,No,1997-01-07,45.1
14044,105,house,E000063,Thomas,,Edwards,,1951-11-24,TX,D,Yes,1997-01-07,45.1
14045,105,house,B000220,Charles,F.,Bass,,1952-01-08,NH,R,Yes,1997-01-07,45.0
14046,105,house,B000134,James,A.,Barcia,,1952-02-25,MI,D,Yes,1997-01-07,44.9
14047,105,house,S001045,Bart,T.,Stupak,,1952-02-29,MI,D,Yes,1997-01-07,44.9
14048,105,house,K000016,John,R.,Kasich,,1952-05-13,OH,R,Yes,1997-01-07,44.7
14049,105,house,D000492,David,T.,Dreier,,1952-07-05,CA,R,Yes,1997-01-07,44.5
14050,105,house,R000435,Ileana,,Ros-Lehtinen,,1952-07-15,FL,R,Yes,1997-01-07,44.5
14051,105,house,F000257,Michael,P.,Forbes,,1952-07-16,NY,R,Yes,1997-01-07,44.5
14052,105,house,C000100,Tom,,Campbell,,1952-08-14,CA,R,Yes,1997-01-07,44.4
14053,105,house,P000422,Earl,Ralph,Pomeroy,,1952-09-02,ND,D,Yes,1997-01-07,44.3
14054,105,house,G000289,Bob,W.,Goodlatte,,1952-09-22,VA,R,Yes,1997-01-07,44.3
14055,105,house,K000110,Joseph,Patrick,Kennedy,II,1952-09-24,MA,D,Yes,1997-01-07,44.3
14056,105,house,S000044,Max,A.,Sandlin,Jr.,1952-09-29,TX,D,No,1997-01-07,44.3
14057,105,house,R000462,Steven,R.,Rothman,,1952-10-14,NJ,D,No,1997-01-07,44.2
14058,105,house,C000830,C.,Christopher,Cox,,1952-10-16,CA,R,Yes,1997-01-07,44.2
14059,105,house,B000944,Sherrod,,Brown,,1952-11-09,OH,D,Yes,1997-01-07,44.2
14060,105,house,K000274,Scott,L.,Klug,,1953-01-16,WI,R,Yes,1997-01-07,44.0
14061,105,house,C000266,Steve,J.,Chabot,,1953-01-22,OH,R,Yes,1997-01-07,44.0
14062,105,house,S000522,Christopher,H.,Smith,,1953-03-04,NJ,R,Yes,1997-01-07,43.8
14063,105,house,V000081,Nydia,M.,Velázquez,,1953-03-28,NY,D,Yes,1997-01-07,43.8
14064,105,house,U000031,Fred,Stephen,Upton,,1953-04-23,MI,R,Yes,1997-01-07,43.7
14065,105,house,M000477,Scott,,McInnis,,1953-05-09,CO,R,Yes,1997-01-07,43.7
14066,105,house,C000059,Ken,S.,Calvert,,1953-06-08,CA,R,Yes,1997-01-07,43.6
14067,105,house,C000071,Dave,Lee,Camp,,1953-07-09,MI,R,Yes,1997-01-07,43.5
14068,105,house,D000482,Michael,F.,Doyle,Jr.,1953-08-05,PA,D,Yes,1997-01-07,43.4
14069,105,house,W000267,David,J.,Weldon,Jr.,1953-08-31,FL,R,Yes,1997-01-07,43.4
14070,105,house,T000074,Gene,,Taylor,,1953-09-17,MS,D,Yes,1997-01-07,43.3
14071,105,house,M001137,Gregory,W.,Meeks,,1953-09-25,NY,D,No,1997-01-07,43.3
14072,105,house,H000676,Peter,,Hoekstra,,1953-10-30,MI,R,Yes,1997-01-07,43.2
14073,105,house,W000391,Richard,Alan,White,,1953-11-06,WA,R,Yes,1997-01-07,43.2
14074,105,house,B000177,Thomas,M.,Barrett,,1953-12-08,WI,D,Yes,1997-01-07,43.1
14075,105,house,G000535,Luis,V.,Gutiérrez,,1953-12-10,IL,D,Yes,1997-01-07,43.1
14076,105,house,M000639,Robert,,Menéndez,,1954-01-01,NJ,D,Yes,1997-01-07,43.0
14077,105,house,B000617,Henry,,Bonilla,,1954-01-02,TX,R,Yes,1997-01-07,43.0
14078,105,house,D000424,Calvin,M.,Dooley,,1954-01-11,CA,D,Yes,1997-01-07,43.0
14079,105,house,N000054,Mark,W.,Neumann,,1954-02-27,WI,R,Yes,1997-01-07,42.9
14080,105,house,P000148,L.,William,Paxon,,1954-04-29,NY,R,Yes,1997-01-07,42.7
14081,105,house,M000934,Jerry,,Moran,,1954-05-29,KS,R,No,1997-01-07,42.6
14082,105,house,C000107,Charles,T.,Canady,,1954-06-22,FL,R,Yes,1997-01-07,42.5
14083,105,house,N000081,Robert,William,Ney,,1954-07-05,OH,R,Yes,1997-01-07,42.5
14084,105,house,L000553,Steven,C.,LaTourette,,1954-07-22,OH,R,Yes,1997-01-07,42.5
14085,105,house,D000299,Lincoln,,Diaz-Balart,,1954-08-13,FL,R,Yes,1997-01-07,42.4
14086,105,house,F000238,Mark,Adam,Foley,,1954-09-08,FL,R,Yes,1997-01-07,42.3
14087,105,house,L000096,Steve,,Largent,,1954-09-28,OK,R,Yes,1997-01-07,42.3
14088,105,house,S000344,Brad,J.,Sherman,,1954-10-24,CA,D,No,1997-01-07,42.2
14089,105,house,R000567,William,Thomas,Redmond,,1955-01-28,NM,R,No,1997-01-07,41.9
14090,105,house,B000081,John,,Baldacci,,1955-01-30,ME,D,Yes,1997-01-07,41.9
14091,105,house,M000523,Cynthia,,McKinney,,1955-03-17,GA,D,Yes,1997-01-07,41.8
14092,105,house,S000250,Pete,A.,Sessions,,1955-03-22,TX,R,No,1997-01-07,41.8
14093,105,house,B000755,Kevin,P.,Brady,,1955-04-11,TX,R,No,1997-01-07,41.7
14094,105,house,K000220,Jack,,Kingston,,1955-04-24,GA,R,Yes,1997-01-07,41.7
14095,105,house,R000004,George,P.,Radanovich,,1955-06-20,CA,R,Yes,1997-01-07,41.6
14096,105,house,G000359,Lindsey,O.,Graham,,1955-07-09,SC,R,Yes,1997-01-07,41.5
14097,105,house,B001135,Richard,M.,Burr,,1955-11-30,NC,R,Yes,1997-01-07,41.1
14098,105,house,P000449,Robert,J.,Portman,,1955-12-19,OH,R,Yes,1997-01-07,41.1
14099,105,house,E000187,Philip,,English,,1956-06-20,PA,R,Yes,1997-01-07,40.6
14100,105,house,M000485,Mike,,McIntyre,,1956-08-06,NC,D,No,1997-01-07,40.4
14101,105,house,T000024,James,M.,Talent,,1956-10-18,MO,R,Yes,1997-01-07,40.2
14102,105,house,R000385,Timothy,,Roemer,,1956-10-30,IN,D,Yes,1997-01-07,40.2
14103,105,house,F000043,Chaka,,Fattah,,1956-11-21,PA,D,Yes,1997-01-07,40.1
14104,105,house,B000518,Rod,,Blagojevich,,1956-12-10,IL,D,No,1997-01-07,40.1
14105,105,house,R000281,Lynn,,Rivers,,1956-12-19,MI,D,Yes,1997-01-07,40.1
14106,105,house,M000627,Martin,T.,Meehan,,1956-12-30,MA,D,Yes,1997-01-07,40.0
14107,105,house,H000712,Tim,,Holden,,1957-03-05,PA,D,Yes,1997-01-07,39.8
14108,105,house,D000275,Peter,,Deutsch,,1957-04-01,FL,D,Yes,1997-01-07,39.8
14109,105,house,W000273,Gerald,C.,Weller,,1957-07-07,IL,R,Yes,1997-01-07,39.5
14110,105,house,D000197,Diana,L.,DeGette,,1957-07-29,CO,D,No,1997-01-07,39.4
14111,105,house,A000210,Robert,E.,Andrews,,1957-08-04,NJ,D,Yes,1997-01-07,39.4
14112,105,house,R000386,James,E.,Rogan,,1957-08-21,CA,R,No,1997-01-07,39.4
14113,105,house,D000114,James,,Davis,,1957-10-11,FL,D,No,1997-01-07,39.2
14114,105,house,W000119,Zach,,Wamp,,1957-10-28,TN,R,Yes,1997-01-07,39.2
14115,105,house,W000210,J.C.,,Watts,,1957-11-18,OK,R,Yes,1997-01-07,39.1
14116,105,house,E000093,Robert,L.,Ehrlich,Jr.,1957-11-25,MD,R,Yes,1997-01-07,39.1
14117,105,house,S000018,Matt,,Salmon,,1958-01-21,AZ,R,Yes,1997-01-07,39.0
14118,105,house,B000287,Xavier,,Becerra,,1958-01-26,CA,D,Yes,1997-01-07,38.9
14119,105,house,S000364,John,M.,Shimkus,,1958-02-21,IL,R,No,1997-01-07,38.9
14120,105,house,L000155,Rick,A.,Lazio,,1958-03-13,NY,R,Yes,1997-01-07,38.8
14121,105,house,E000194,John,Eric,Ensign,,1958-03-25,NV,R,Yes,1997-01-07,38.8
14122,105,house,M000843,Susan,,Molinari,,1958-03-27,NY,R,Yes,1997-01-07,38.8
14123,105,house,H000948,Kenny,C.,Hulshof,,1958-05-22,MO,R,No,1997-01-07,38.6
14124,105,house,M000481,David,M.,McIntosh,,1958-06-08,IN,R,Yes,1997-01-07,38.6
14125,105,house,H000413,John,D.,Hayworth,Jr.,1958-07-12,AZ,R,Yes,1997-01-07,38.5
14126,105,house,T000238,Mac,M.,Thornberry,,1958-07-15,TX,R,Yes,1997-01-07,38.5
14127,105,house,B001203,Stephen,E.,Buyer,,1958-11-26,IN,R,Yes,1997-01-07,38.1
14128,105,house,B000400,Ken,,Bentsen,,1959-06-03,TX,D,Yes,1997-01-07,37.6
14129,105,house,H000615,Van,,Hilleary,,1959-06-20,TN,R,Yes,1997-01-07,37.6
14130,105,house,I000023,Bob,,Inglis,,1959-10-11,SC,R,Yes,1997-01-07,37.2
14131,105,house,M000312,James,P.,McGovern,,1959-11-20,MA,D,No,1997-01-07,37.1
14132,105,house,J000110,Christopher,,John,,1960-01-05,LA,D,No,1997-01-07,37.0
14133,105,house,L000491,Frank,D.,Lucas,,1960-01-06,OK,R,Yes,1997-01-07,37.0
14134,105,house,S000030,Loretta,B.,Sanchez,,1960-01-07,CA,D,No,1997-01-07,37.0
14135,105,house,S000051,Marshall,,Sanford,,1960-05-28,SC,R,Yes,1997-01-07,36.6
14136,105,house,N000172,James,Allen,Nussle,,1960-06-27,IA,R,Yes,1997-01-07,36.5
14137,105,house,P000049,Michael,James,Pappas,,1960-12-29,NJ,R,No,1997-01-07,36.0
14138,105,house,W000789,Heather,A.,Wilson,,1960-12-30,NM,R,No,1997-01-07,36.0
14139,105,house,W000314,Robert,,Wexler,,1961-01-02,FL,D,No,1997-01-07,36.0
14140,105,house,T000250,John,,Thune,,1961-01-07,SD,R,No,1997-01-07,36.0
14141,105,house,P000419,Richard,W.,Pombo,,1961-01-08,CA,R,Yes,1997-01-07,36.0
14142,105,house,H000807,John,Nathan,Hostettler,,1961-06-19,IN,R,Yes,1997-01-07,35.6
14143,105,house,B001228,Mary,Whitaker,Bono Mack,,1961-10-24,CA,R,No,1997-01-07,35.2
14144,105,house,S000112,Bob,,Schaffer,,1962-07-24,CO,R,No,1997-01-07,34.5
